Exch,Token,exchange_token,TradingSymbol,Expiry,StrikePrice,instrument_type,segment,TickSize,lot_size
BCD,549817094,2147723,EURINR24DEC97CE,27-12-2024,97,CE,BCD-OPT,0.0025,1
BCD,549827078,2147762,EURINR24DEC96.75PE,27-12-2024,96.75,PE,BCD-OPT,0.0025,1
BCD,549829382,2147771,EURINR24DEC96.75CE,27-12-2024,96.75,CE,BCD-OPT,0.0025,1
BCD,549768710,2147534,EURINR24DEC96.5PE,27-12-2024,96.5,PE,BCD-OPT,0.0025,1
BCD,549770758,2147542,EURINR24DEC96.5CE,27-12-2024,96.5,CE,BCD-OPT,0.0025,1
BCD,549742086,2147430,EURINR24DEC96.25CE,27-12-2024,96.25,CE,BCD-OPT,0.0025,1
BCD,549832198,2147782,EURINR24DEC96.25PE,27-12-2024,96.25,PE,BCD-OPT,0.0025,1
BCD,549772294,2147548,EURINR24DEC96PE,27-12-2024,96,PE,BCD-OPT,0.0025,1
BCD,549773318,2147552,EURINR24DEC96CE,27-12-2024,96,CE,BCD-OPT,0.0025,1
BCD,549782278,2147587,EURINR24DEC95.75PE,27-12-2024,95.75,PE,BCD-OPT,0.0025,1
BCD,549784070,2147594,EURINR24DEC95.75CE,27-12-2024,95.75,CE,BCD-OPT,0.0025,1
BCD,549814278,2147712,EURINR24DEC95.5PE,27-12-2024,95.5,PE,BCD-OPT,0.0025,1
BCD,549816838,2147722,EURINR24DEC95.5CE,27-12-2024,95.5,CE,BCD-OPT,0.0025,1
BCD,549785606,2147600,EURINR24DEC95.25PE,27-12-2024,95.25,PE,BCD-OPT,0.0025,1
BCD,549786630,2147604,EURINR24DEC95.25CE,27-12-2024,95.25,CE,BCD-OPT,0.0025,1
BCD,549818886,2147730,EURINR24DEC95PE,27-12-2024,95,PE,BCD-OPT,0.0025,1
BCD,549820422,2147736,EURINR24DEC95CE,27-12-2024,95,CE,BCD-OPT,0.0025,1
BCD,549741318,2147427,EURINR24DEC94.75CE,27-12-2024,94.75,CE,BCD-OPT,0.0025,1
BCD,549831686,2147780,EURINR24DEC94.75PE,27-12-2024,94.75,PE,BCD-OPT,0.0025,1
BCD,549658886,2147105,EURINR24DEC94.5PE,27-12-2024,94.5,PE,BCD-OPT,0.0025,1
BCD,549661702,2147116,EURINR24DEC94.5CE,27-12-2024,94.5,CE,BCD-OPT,0.0025,1
BCD,549688838,2147222,EURINR24DEC94.25PE,27-12-2024,94.25,PE,BCD-OPT,0.0025,1
BCD,549692422,2147236,EURINR24DEC94.25CE,27-12-2024,94.25,CE,BCD-OPT,0.0025,1
BCD,549717766,2147335,EURINR24DEC94PE,27-12-2024,94,PE,BCD-OPT,0.0025,1
BCD,549720582,2147346,EURINR24DEC94CE,27-12-2024,94,CE,BCD-OPT,0.0025,1
BCD,549668102,2147141,EURINR24DEC93.75PE,27-12-2024,93.75,PE,BCD-OPT,0.0025,1
BCD,549670918,2147152,EURINR24DEC93.75CE,27-12-2024,93.75,CE,BCD-OPT,0.0025,1
BCD,549696262,2147251,EURINR24DEC93.5PE,27-12-2024,93.5,PE,BCD-OPT,0.0025,1
BCD,549699334,2147263,EURINR24DEC93.5CE,27-12-2024,93.5,CE,BCD-OPT,0.0025,1
BCD,549716742,2147331,EURINR24DEC93.25PE,27-12-2024,93.25,PE,BCD-OPT,0.0025,1
BCD,549719046,2147340,EURINR24DEC93.25CE,27-12-2024,93.25,CE,BCD-OPT,0.0025,1
BCD,549658118,2147102,EURINR24DEC93PE,27-12-2024,93,PE,BCD-OPT,0.0025,1
BCD,549660934,2147113,EURINR24DEC93CE,27-12-2024,93,CE,BCD-OPT,0.0025,1
BCD,549705222,2147286,EURINR24DEC92.75PE,27-12-2024,92.75,PE,BCD-OPT,0.0025,1
BCD,549708806,2147300,EURINR24DEC92.75CE,27-12-2024,92.75,CE,BCD-OPT,0.0025,1
BCD,549733126,2147395,EURINR24DEC92.5PE,27-12-2024,92.5,PE,BCD-OPT,0.0025,1
BCD,549736454,2147408,EURINR24DEC92.5CE,27-12-2024,92.5,CE,BCD-OPT,0.0025,1
BCD,549657350,2147099,EURINR24DEC92.25PE,27-12-2024,92.25,PE,BCD-OPT,0.0025,1
BCD,549659654,2147108,EURINR24DEC92.25CE,27-12-2024,92.25,CE,BCD-OPT,0.0025,1
BCD,549695750,2147249,EURINR24DEC92PE,27-12-2024,92,PE,BCD-OPT,0.0025,1
BCD,549698310,2147259,EURINR24DEC92CE,27-12-2024,92,CE,BCD-OPT,0.0025,1
BCD,549645062,2147051,EURINR24DEC91.75PE,27-12-2024,91.75,PE,BCD-OPT,0.0025,1
BCD,549648902,2147066,EURINR24DEC91.75CE,27-12-2024,91.75,CE,BCD-OPT,0.0025,1
BCD,549673990,2147164,EURINR24DEC91.5PE,27-12-2024,91.5,PE,BCD-OPT,0.0025,1
BCD,549677574,2147178,EURINR24DEC91.5CE,27-12-2024,91.5,CE,BCD-OPT,0.0025,1
BCD,549695238,2147247,EURINR24DEC91.25PE,27-12-2024,91.25,PE,BCD-OPT,0.0025,1
BCD,549697286,2147255,EURINR24DEC91.25CE,27-12-2024,91.25,CE,BCD-OPT,0.0025,1
BCD,549732614,2147393,EURINR24DEC91PE,27-12-2024,91,PE,BCD-OPT,0.0025,1
BCD,549735174,2147403,EURINR24DEC91CE,27-12-2024,91,CE,BCD-OPT,0.0025,1
BCD,549672454,2147158,EURINR24DEC90.75PE,27-12-2024,90.75,PE,BCD-OPT,0.0025,1
BCD,549675782,2147171,EURINR24DEC90.75CE,27-12-2024,90.75,CE,BCD-OPT,0.0025,1
BCD,549713158,2147317,EURINR24DEC90.5PE,27-12-2024,90.5,PE,BCD-OPT,0.0025,1
BCD,549716998,2147332,EURINR24DEC90.5CE,27-12-2024,90.5,CE,BCD-OPT,0.0025,1
BCD,549731846,2147390,EURINR24DEC90.25PE,27-12-2024,90.25,PE,BCD-OPT,0.0025,1
BCD,549734406,2147400,EURINR24DEC90.25CE,27-12-2024,90.25,CE,BCD-OPT,0.0025,1
BCD,549673222,2147161,EURINR24DEC90PE,27-12-2024,90,PE,BCD-OPT,0.0025,1
BCD,549676550,2147174,EURINR24DEC90CE,27-12-2024,90,CE,BCD-OPT,0.0025,1
BCD,549704198,2147282,EURINR24DEC89.75PE,27-12-2024,89.75,PE,BCD-OPT,0.0025,1
BCD,549707782,2147296,EURINR24DEC89.75CE,27-12-2024,89.75,CE,BCD-OPT,0.0025,1
BCD,549646086,2147055,EURINR24DEC89.5PE,27-12-2024,89.5,PE,BCD-OPT,0.0025,1
BCD,549649670,2147069,EURINR24DEC89.5CE,27-12-2024,89.5,CE,BCD-OPT,0.0025,1
BCD,549666822,2147136,EURINR24DEC89.25PE,27-12-2024,89.25,PE,BCD-OPT,0.0025,1
BCD,549669382,2147146,EURINR24DEC89.25CE,27-12-2024,89.25,CE,BCD-OPT,0.0025,1
BCD,549704454,2147283,EURINR24DEC89PE,27-12-2024,89,PE,BCD-OPT,0.0025,1
BCD,549708038,2147297,EURINR24DEC89CE,27-12-2024,89,CE,BCD-OPT,0.0025,1
BCD,549644038,2147047,EURINR24DEC88.75PE,27-12-2024,88.75,PE,BCD-OPT,0.0025,1
BCD,549647366,2147060,EURINR24DEC88.75CE,27-12-2024,88.75,CE,BCD-OPT,0.0025,1
BCD,549683206,2147200,EURINR24DEC88.5PE,27-12-2024,88.5,PE,BCD-OPT,0.0025,1
BCD,549687302,2147216,EURINR24DEC88.5CE,27-12-2024,88.5,CE,BCD-OPT,0.0025,1
BCD,549807110,2147684,EURINR24DEC88.25PE,27-12-2024,88.25,PE,BCD-OPT,0.0025,1
BCD,549809158,2147692,EURINR24DEC88.25CE,27-12-2024,88.25,CE,BCD-OPT,0.0025,1
BCD,549744134,2147438,EURINR24DEC88PE,27-12-2024,88,PE,BCD-OPT,0.0025,1
BCD,549746182,2147446,EURINR24DEC88CE,27-12-2024,88,CE,BCD-OPT,0.0025,1
BCD,549761798,2147507,EURINR24DEC87.75PE,27-12-2024,87.75,PE,BCD-OPT,0.0025,1
BCD,549764614,2147518,EURINR24DEC87.75CE,27-12-2024,87.75,CE,BCD-OPT,0.0025,1
BCD,549797382,2147646,EURINR24DEC87.5PE,27-12-2024,87.5,PE,BCD-OPT,0.0025,1
BCD,549798918,2147652,EURINR24DEC87.5CE,27-12-2024,87.5,CE,BCD-OPT,0.0025,1
BCD,549766918,2147527,EURINR24DEC87.25PE,27-12-2024,87.25,PE,BCD-OPT,0.0025,1
BCD,549768454,2147533,EURINR24DEC87.25CE,27-12-2024,87.25,CE,BCD-OPT,0.0025,1
BCD,549789190,2147614,EURINR24DEC87PE,27-12-2024,87,PE,BCD-OPT,0.0025,1
BCD,538490118,2103477,EURINR25MAR97PE,27-03-2025,97,PE,BCD-OPT,0.0025,1
BCD,538490886,2103480,EURINR25MAR97CE,27-03-2025,97,CE,BCD-OPT,0.0025,1
BCD,538523142,2103606,EURINR25MAR97.25PE,27-03-2025,97.25,PE,BCD-OPT,0.0025,1
BCD,538524166,2103610,EURINR25MAR97.25CE,27-03-2025,97.25,CE,BCD-OPT,0.0025,1
BCD,538613254,2103958,EURINR25MAR97.5PE,27-03-2025,97.5,PE,BCD-OPT,0.0025,1
BCD,538616582,2103971,EURINR25MAR97.5CE,27-03-2025,97.5,CE,BCD-OPT,0.0025,1
BCD,553869574,2163553,EURINR25MAR92.5PE,27-03-2025,92.5,PE,BCD-OPT,0.0025,1
BCD,553869830,2163554,EURINR25MAR94PE,27-03-2025,94,PE,BCD-OPT,0.0025,1
BCD,553875462,2163576,EURINR25MAR92.5CE,27-03-2025,92.5,CE,BCD-OPT,0.0025,1
BCD,553876230,2163579,EURINR25MAR94CE,27-03-2025,94,CE,BCD-OPT,0.0025,1
BCD,553881606,2163600,EURINR25MAR96.5PE,27-03-2025,96.5,PE,BCD-OPT,0.0025,1
BCD,553883654,2163608,EURINR25MAR90.5PE,27-03-2025,90.5,PE,BCD-OPT,0.0025,1
BCD,553883910,2163609,EURINR25MAR92PE,27-03-2025,92,PE,BCD-OPT,0.0025,1
BCD,553888518,2163627,EURINR25MAR96.5CE,27-03-2025,96.5,CE,BCD-OPT,0.0025,1
BCD,553892614,2163643,EURINR25MAR90.5CE,27-03-2025,90.5,CE,BCD-OPT,0.0025,1
BCD,553894150,2163649,EURINR25MAR92CE,27-03-2025,92,CE,BCD-OPT,0.0025,1
BCD,553900038,2163672,EURINR25MAR90PE,27-03-2025,90,PE,BCD-OPT,0.0025,1
BCD,553902854,2163683,EURINR25MAR90CE,27-03-2025,90,CE,BCD-OPT,0.0025,1
BCD,553914886,2163730,EURINR25MAR95.75PE,27-03-2025,95.75,PE,BCD-OPT,0.0025,1
BCD,553919238,2163747,EURINR25MAR91.25PE,27-03-2025,91.25,PE,BCD-OPT,0.0025,1
BCD,553922566,2163760,EURINR25MAR95.75CE,27-03-2025,95.75,CE,BCD-OPT,0.0025,1
BCD,553927174,2163778,EURINR25MAR91.25CE,27-03-2025,91.25,CE,BCD-OPT,0.0025,1
BCD,553937158,2163817,EURINR25MAR93.75PE,27-03-2025,93.75,PE,BCD-OPT,0.0025,1
BCD,553938438,2163822,EURINR25MAR95.25PE,27-03-2025,95.25,PE,BCD-OPT,0.0025,1
BCD,553943046,2163840,EURINR25MAR93.75CE,27-03-2025,93.75,CE,BCD-OPT,0.0025,1
BCD,553943558,2163842,EURINR25MAR95.25CE,27-03-2025,95.25,CE,BCD-OPT,0.0025,1
BCD,554056198,2164282,EURINR25MAR91.75PE,27-03-2025,91.75,PE,BCD-OPT,0.0025,1
BCD,554056966,2164285,EURINR25MAR93.25PE,27-03-2025,93.25,PE,BCD-OPT,0.0025,1
BCD,554061574,2164303,EURINR25MAR91.75CE,27-03-2025,91.75,CE,BCD-OPT,0.0025,1
BCD,554062598,2164307,EURINR25MAR93.25CE,27-03-2025,93.25,CE,BCD-OPT,0.0025,1
BCD,554076166,2164360,EURINR25MAR89.5PE,27-03-2025,89.5,PE,BCD-OPT,0.0025,1
BCD,554089478,2164412,EURINR25MAR89.5CE,27-03-2025,89.5,CE,BCD-OPT,0.0025,1
BCD,554104070,2164469,EURINR25MAR87.5PE,27-03-2025,87.5,PE,BCD-OPT,0.0025,1
BCD,554108934,2164488,EURINR25MAR89PE,27-03-2025,89,PE,BCD-OPT,0.0025,1
BCD,554119686,2164530,EURINR25MAR87.5CE,27-03-2025,87.5,CE,BCD-OPT,0.0025,1
BCD,554120198,2164532,EURINR25MAR89CE,27-03-2025,89,CE,BCD-OPT,0.0025,1
BCD,554142982,2164621,EURINR25MAR85.5PE,27-03-2025,85.5,PE,BCD-OPT,0.0025,1
BCD,554145798,2164632,EURINR25MAR87PE,27-03-2025,87,PE,BCD-OPT,0.0025,1
BCD,554150150,2164649,EURINR25MAR88.75PE,27-03-2025,88.75,PE,BCD-OPT,0.0025,1
BCD,554150918,2164652,EURINR25MAR85.5CE,27-03-2025,85.5,CE,BCD-OPT,0.0025,1
BCD,554156550,2164674,EURINR25MAR87CE,27-03-2025,87,CE,BCD-OPT,0.0025,1
BCD,554181638,2164772,EURINR25MAR88.75CE,27-03-2025,88.75,CE,BCD-OPT,0.0025,1
BCD,554215174,2164903,EURINR25MAR86.75PE,27-03-2025,86.75,PE,BCD-OPT,0.0025,1
BCD,554216198,2164907,EURINR25MAR88.25PE,27-03-2025,88.25,PE,BCD-OPT,0.0025,1
BCD,554251270,2165044,EURINR25MAR86.75CE,27-03-2025,86.75,CE,BCD-OPT,0.0025,1
BCD,554255878,2165062,EURINR25MAR88.25CE,27-03-2025,88.25,CE,BCD-OPT,0.0025,1
BCD,554300166,2165235,EURINR25MAR86.25PE,27-03-2025,86.25,PE,BCD-OPT,0.0025,1
BCD,554308102,2165266,EURINR25MAR86.25CE,27-03-2025,86.25,CE,BCD-OPT,0.0025,1
BCD,554309126,2165270,EURINR25MAR95.5PE,27-03-2025,95.5,PE,BCD-OPT,0.0025,1
BCD,554312454,2165283,EURINR25MAR95.5CE,27-03-2025,95.5,CE,BCD-OPT,0.0025,1
BCD,554316294,2165298,EURINR25MAR93.5PE,27-03-2025,93.5,PE,BCD-OPT,0.0025,1
BCD,554317830,2165304,EURINR25MAR95PE,27-03-2025,95,PE,BCD-OPT,0.0025,1
BCD,554371846,2165515,EURINR25MAR93.5CE,27-03-2025,93.5,CE,BCD-OPT,0.0025,1
BCD,554384134,2165563,EURINR25MAR95CE,27-03-2025,95,CE,BCD-OPT,0.0025,1
BCD,554415878,2165687,EURINR25MAR91.5PE,27-03-2025,91.5,PE,BCD-OPT,0.0025,1
BCD,554416134,2165688,EURINR25MAR93PE,27-03-2025,93,PE,BCD-OPT,0.0025,1
BCD,554439686,2165780,EURINR25MAR91.5CE,27-03-2025,91.5,CE,BCD-OPT,0.0025,1
BCD,554441478,2165787,EURINR25MAR93CE,27-03-2025,93,CE,BCD-OPT,0.0025,1
BCD,554523398,2166107,EURINR25MAR91PE,27-03-2025,91,PE,BCD-OPT,0.0025,1
BCD,554533638,2166147,EURINR25MAR91CE,27-03-2025,91,CE,BCD-OPT,0.0025,1
BCD,554591494,2166373,EURINR25MAR94.75PE,27-03-2025,94.75,PE,BCD-OPT,0.0025,1
BCD,554592262,2166376,EURINR25MAR96.25PE,27-03-2025,96.25,PE,BCD-OPT,0.0025,1
BCD,554604550,2166424,EURINR25MAR90.25PE,27-03-2025,90.25,PE,BCD-OPT,0.0025,1
BCD,554628614,2166518,EURINR25MAR94.75CE,27-03-2025,94.75,CE,BCD-OPT,0.0025,1
BCD,554630150,2166524,EURINR25MAR96.25CE,27-03-2025,96.25,CE,BCD-OPT,0.0025,1
BCD,554641926,2166570,EURINR25MAR90.25CE,27-03-2025,90.25,CE,BCD-OPT,0.0025,1
BCD,554658566,2166635,EURINR25MAR92.75PE,27-03-2025,92.75,PE,BCD-OPT,0.0025,1
BCD,554660102,2166641,EURINR25MAR94.25PE,27-03-2025,94.25,PE,BCD-OPT,0.0025,1
BCD,554706950,2166824,EURINR25MAR92.75CE,27-03-2025,92.75,CE,BCD-OPT,0.0025,1
BCD,554709510,2166834,EURINR25MAR94.25CE,27-03-2025,94.25,CE,BCD-OPT,0.0025,1
BCD,554728966,2166910,EURINR25MAR90.75PE,27-03-2025,90.75,PE,BCD-OPT,0.0025,1
BCD,554729222,2166911,EURINR25MAR92.25PE,27-03-2025,92.25,PE,BCD-OPT,0.0025,1
BCD,554737158,2166942,EURINR25MAR86PE,27-03-2025,86,PE,BCD-OPT,0.0025,1
BCD,554740742,2166956,EURINR25MAR90.75CE,27-03-2025,90.75,CE,BCD-OPT,0.0025,1
BCD,554743558,2166967,EURINR25MAR92.25CE,27-03-2025,92.25,CE,BCD-OPT,0.0025,1
BCD,554772742,2167081,EURINR25MAR86CE,27-03-2025,86,CE,BCD-OPT,0.0025,1
BCD,554781190,2167114,EURINR25MAR88.5PE,27-03-2025,88.5,PE,BCD-OPT,0.0025,1
BCD,554797062,2167176,EURINR25MAR88.5CE,27-03-2025,88.5,CE,BCD-OPT,0.0025,1
BCD,554816006,2167250,EURINR25MAR86.5PE,27-03-2025,86.5,PE,BCD-OPT,0.0025,1
BCD,554816518,2167252,EURINR25MAR88PE,27-03-2025,88,PE,BCD-OPT,0.0025,1
BCD,554820358,2167267,EURINR25MAR86.5CE,27-03-2025,86.5,CE,BCD-OPT,0.0025,1
BCD,554820614,2167268,EURINR25MAR88CE,27-03-2025,88,CE,BCD-OPT,0.0025,1
BCD,554827782,2167296,EURINR25MAR87.75PE,27-03-2025,87.75,PE,BCD-OPT,0.0025,1
BCD,554828294,2167298,EURINR25MAR89.25PE,27-03-2025,89.25,PE,BCD-OPT,0.0025,1
BCD,554832902,2167316,EURINR25MAR87.75CE,27-03-2025,87.75,CE,BCD-OPT,0.0025,1
BCD,554833414,2167318,EURINR25MAR89.25CE,27-03-2025,89.25,CE,BCD-OPT,0.0025,1
BCD,554850822,2167386,EURINR25MAR85.75PE,27-03-2025,85.75,PE,BCD-OPT,0.0025,1
BCD,554853126,2167395,EURINR25MAR87.25PE,27-03-2025,87.25,PE,BCD-OPT,0.0025,1
BCD,554871302,2167466,EURINR25MAR85.75CE,27-03-2025,85.75,CE,BCD-OPT,0.0025,1
BCD,554874118,2167477,EURINR25MAR87.25CE,27-03-2025,87.25,CE,BCD-OPT,0.0025,1
BCD,554894342,2167556,EURINR25MAR89.75PE,27-03-2025,89.75,PE,BCD-OPT,0.0025,1
BCD,554978054,2167883,EURINR25MAR89.75CE,27-03-2025,89.75,CE,BCD-OPT,0.0025,1
BCD,554980102,2167891,EURINR25MAR94.5PE,27-03-2025,94.5,PE,BCD-OPT,0.0025,1
BCD,554980614,2167893,EURINR25MAR96PE,27-03-2025,96,PE,BCD-OPT,0.0025,1
BCD,554983430,2167904,EURINR25MAR94.5CE,27-03-2025,94.5,CE,BCD-OPT,0.0025,1
BCD,554983686,2167905,EURINR25MAR96CE,27-03-2025,96,CE,BCD-OPT,0.0025,1
BCD,557115398,2176232,EURINR25MAR96.75PE,27-03-2025,96.75,PE,BCD-OPT,0.0025,1
BCD,557117446,2176240,EURINR25MAR96.75CE,27-03-2025,96.75,CE,BCD-OPT,0.0025,1
BCD,538587654,2103858,EURINR25JUN97.5PE,26-06-2025,97.5,PE,BCD-OPT,0.0025,1
BCD,538589190,2103864,EURINR25JUN97.5CE,26-06-2025,97.5,CE,BCD-OPT,0.0025,1
BCD,538521862,2103601,EURINR25JUN97.25PE,26-06-2025,97.25,PE,BCD-OPT,0.0025,1
BCD,538522118,2103602,EURINR25JUN97.25CE,26-06-2025,97.25,CE,BCD-OPT,0.0025,1
BCD,538487302,2103466,EURINR25JUN97PE,26-06-2025,97,PE,BCD-OPT,0.0025,1
BCD,538488582,2103471,EURINR25JUN97CE,26-06-2025,97,CE,BCD-OPT,0.0025,1
BCD,538398214,2103118,EURINR25JUN96.75PE,26-06-2025,96.75,PE,BCD-OPT,0.0025,1
BCD,538401030,2103129,EURINR25JUN96.75CE,26-06-2025,96.75,CE,BCD-OPT,0.0025,1
BCD,538330374,2102853,EURINR25JUN96.5PE,26-06-2025,96.5,PE,BCD-OPT,0.0025,1
BCD,538330630,2102854,EURINR25JUN96.5CE,26-06-2025,96.5,CE,BCD-OPT,0.0025,1
BCD,538262278,2102587,EURINR25JUN96.25PE,26-06-2025,96.25,PE,BCD-OPT,0.0025,1
BCD,538264326,2102595,EURINR25JUN96.25CE,26-06-2025,96.25,CE,BCD-OPT,0.0025,1
BCD,538294022,2102711,EURINR25JUN96PE,26-06-2025,96,PE,BCD-OPT,0.0025,1
BCD,538294278,2102712,EURINR25JUN96CE,26-06-2025,96,CE,BCD-OPT,0.0025,1
BCD,538153734,2102163,EURINR25JUN95.75PE,26-06-2025,95.75,PE,BCD-OPT,0.0025,1
BCD,538153990,2102164,EURINR25JUN95.75CE,26-06-2025,95.75,CE,BCD-OPT,0.0025,1
BCD,537865478,2101037,EURINR25JUN95.5PE,26-06-2025,95.5,PE,BCD-OPT,0.0025,1
BCD,537868038,2101047,EURINR25JUN95.5CE,26-06-2025,95.5,CE,BCD-OPT,0.0025,1
BCD,537818118,2100852,EURINR25JUN95.25PE,26-06-2025,95.25,PE,BCD-OPT,0.0025,1
BCD,537821190,2100864,EURINR25JUN95.25CE,26-06-2025,95.25,CE,BCD-OPT,0.0025,1
BCD,537873158,2101067,EURINR25JUN95PE,26-06-2025,95,PE,BCD-OPT,0.0025,1
BCD,537875974,2101078,EURINR25JUN95CE,26-06-2025,95,CE,BCD-OPT,0.0025,1
BCD,537902598,2101182,EURINR25JUN94.75PE,26-06-2025,94.75,PE,BCD-OPT,0.0025,1
BCD,537905926,2101195,EURINR25JUN94.75CE,26-06-2025,94.75,CE,BCD-OPT,0.0025,1
BCD,537959430,2101404,EURINR25JUN94.5PE,26-06-2025,94.5,PE,BCD-OPT,0.0025,1
BCD,537961990,2101414,EURINR25JUN94.5CE,26-06-2025,94.5,CE,BCD-OPT,0.0025,1
BCD,537912070,2101219,EURINR25JUN94.25PE,26-06-2025,94.25,PE,BCD-OPT,0.0025,1
BCD,537915142,2101231,EURINR25JUN94.25CE,26-06-2025,94.25,CE,BCD-OPT,0.0025,1
BCD,537966598,2101432,EURINR25JUN94PE,26-06-2025,94,PE,BCD-OPT,0.0025,1
BCD,537969926,2101445,EURINR25JUN94CE,26-06-2025,94,CE,BCD-OPT,0.0025,1
BCD,537817606,2100850,EURINR25JUN93.75PE,26-06-2025,93.75,PE,BCD-OPT,0.0025,1
BCD,537820678,2100862,EURINR25JUN93.75CE,26-06-2025,93.75,CE,BCD-OPT,0.0025,1
BCD,537872390,2101064,EURINR25JUN93.5PE,26-06-2025,93.5,PE,BCD-OPT,0.0025,1
BCD,537875462,2101076,EURINR25JUN93.5CE,26-06-2025,93.5,CE,BCD-OPT,0.0025,1
BCD,537803526,2100795,EURINR25JUN93.25PE,26-06-2025,93.25,PE,BCD-OPT,0.0025,1
BCD,537807110,2100809,EURINR25JUN93.25CE,26-06-2025,93.25,CE,BCD-OPT,0.0025,1
BCD,537880582,2101096,EURINR25JUN93PE,26-06-2025,93,PE,BCD-OPT,0.0025,1
BCD,537884166,2101110,EURINR25JUN93CE,26-06-2025,93,CE,BCD-OPT,0.0025,1
BCD,537911302,2101216,EURINR25JUN92.75PE,26-06-2025,92.75,PE,BCD-OPT,0.0025,1
BCD,537914374,2101228,EURINR25JUN92.75CE,26-06-2025,92.75,CE,BCD-OPT,0.0025,1
BCD,537966086,2101430,EURINR25JUN92.5PE,26-06-2025,92.5,PE,BCD-OPT,0.0025,1
BCD,537969158,2101442,EURINR25JUN92.5CE,26-06-2025,92.5,CE,BCD-OPT,0.0025,1
BCD,537895942,2101156,EURINR25JUN92.25PE,26-06-2025,92.25,PE,BCD-OPT,0.0025,1
BCD,537899526,2101170,EURINR25JUN92.25CE,26-06-2025,92.25,CE,BCD-OPT,0.0025,1
BCD,537974790,2101464,EURINR25JUN92PE,26-06-2025,92,PE,BCD-OPT,0.0025,1
BCD,537977862,2101476,EURINR25JUN92CE,26-06-2025,92,CE,BCD-OPT,0.0025,1
BCD,537803014,2100793,EURINR25JUN91.75PE,26-06-2025,91.75,PE,BCD-OPT,0.0025,1
BCD,537806342,2100806,EURINR25JUN91.75CE,26-06-2025,91.75,CE,BCD-OPT,0.0025,1
BCD,537880326,2101095,EURINR25JUN91.5PE,26-06-2025,91.5,PE,BCD-OPT,0.0025,1
BCD,537883398,2101107,EURINR25JUN91.5CE,26-06-2025,91.5,CE,BCD-OPT,0.0025,1
BCD,537810694,2100823,EURINR25JUN91.25PE,26-06-2025,91.25,PE,BCD-OPT,0.0025,1
BCD,537814534,2100838,EURINR25JUN91.25CE,26-06-2025,91.25,CE,BCD-OPT,0.0025,1
BCD,537888006,2101125,EURINR25JUN91PE,26-06-2025,91,PE,BCD-OPT,0.0025,1
BCD,537890054,2101133,EURINR25JUN91CE,26-06-2025,91,CE,BCD-OPT,0.0025,1
BCD,537895430,2101154,EURINR25JUN90.75PE,26-06-2025,90.75,PE,BCD-OPT,0.0025,1
BCD,537899014,2101168,EURINR25JUN90.75CE,26-06-2025,90.75,CE,BCD-OPT,0.0025,1
BCD,537974534,2101463,EURINR25JUN90.5PE,26-06-2025,90.5,PE,BCD-OPT,0.0025,1
BCD,537977350,2101474,EURINR25JUN90.5CE,26-06-2025,90.5,CE,BCD-OPT,0.0025,1
BCD,537904134,2101188,EURINR25JUN90.25PE,26-06-2025,90.25,PE,BCD-OPT,0.0025,1
BCD,537907974,2101203,EURINR25JUN90.25CE,26-06-2025,90.25,CE,BCD-OPT,0.0025,1
BCD,537801478,2100787,EURINR25JUN90PE,26-06-2025,90,PE,BCD-OPT,0.0025,1
BCD,537803782,2100796,EURINR25JUN90CE,26-06-2025,90,CE,BCD-OPT,0.0025,1
BCD,537933574,2101303,EURINR25JUN89.75PE,26-06-2025,89.75,PE,BCD-OPT,0.0025,1
BCD,537936902,2101316,EURINR25JUN89.75CE,26-06-2025,89.75,CE,BCD-OPT,0.0025,1
BCD,537830918,2100902,EURINR25JUN89.5PE,26-06-2025,89.5,PE,BCD-OPT,0.0025,1
BCD,537834502,2100916,EURINR25JUN89.5CE,26-06-2025,89.5,CE,BCD-OPT,0.0025,1
BCD,537941254,2101333,EURINR25JUN89.25PE,26-06-2025,89.25,PE,BCD-OPT,0.0025,1
BCD,537945606,2101350,EURINR25JUN89.25CE,26-06-2025,89.25,CE,BCD-OPT,0.0025,1
BCD,537839622,2100936,EURINR25JUN89PE,26-06-2025,89,PE,BCD-OPT,0.0025,1
BCD,537841414,2100943,EURINR25JUN89CE,26-06-2025,89,CE,BCD-OPT,0.0025,1
BCD,537846278,2100962,EURINR25JUN88.75PE,26-06-2025,88.75,PE,BCD-OPT,0.0025,1
BCD,537849862,2100976,EURINR25JUN88.75CE,26-06-2025,88.75,CE,BCD-OPT,0.0025,1
BCD,537925638,2101272,EURINR25JUN88.5PE,26-06-2025,88.5,PE,BCD-OPT,0.0025,1
BCD,537927942,2101281,EURINR25JUN88.5CE,26-06-2025,88.5,CE,BCD-OPT,0.0025,1
BCD,537854214,2100993,EURINR25JUN88.25PE,26-06-2025,88.25,PE,BCD-OPT,0.0025,1
BCD,537857542,2101006,EURINR25JUN88.25CE,26-06-2025,88.25,CE,BCD-OPT,0.0025,1
BCD,537913094,2101223,EURINR25JUN88PE,26-06-2025,88,PE,BCD-OPT,0.0025,1
BCD,537916678,2101237,EURINR25JUN88CE,26-06-2025,88,CE,BCD-OPT,0.0025,1
BCD,537940998,2101332,EURINR25JUN87.75PE,26-06-2025,87.75,PE,BCD-OPT,0.0025,1
BCD,537944838,2101347,EURINR25JUN87.75CE,26-06-2025,87.75,CE,BCD-OPT,0.0025,1
